Incident ID,Date, Confirmed Time,Estimated Time,Governorate,District,Area,Target,Main category,Sub-category,Air Raids,Naval,Fatalities ,Woman,Child,Injured ,Woman,Child
16739,22/03/2018,10,Midday,Lahj,Al-Qabbaytah,Shayfan mountain,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16740,22/03/2018,22,Night,Lahj,Al-Qabbaytah,Hamalah,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
16741,22/03/2018,9,Morning,Marib,Sirwah,,Farms,Economic_infrastructure,Farms,1,,0,0,0,0,0,0
16742,22/03/2018,21,Evening,Saada,Razih,Al Hajlah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16743,22/03/2018,21,Evening,Saada,Razih,Ghumar,Farm,Economic_infrastructure,Farms,1,,0,0,0,1,0,0
16744,22/03/2018,16,Afternoon,Saada,Kitaf Wa Al-Boqe'e,Taybah Al Ism,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
16745,22/03/2018,18,Evening,Saada,Kitaf Wa Al-Boqe'e,Al Imarah ,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16746,22/03/2018,15,Afternoon,Saada,Baqim,,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16747,22/03/2018,unkn,Afternoon,Saada,Majz,Takhyah,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16748,22/03/2018,21,Evening,Saada,Al-Dhaher,Al Malahhet,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16749,23/03/2018,unkn,Unknown,Hajja,Harad ,,Unknown,Unknown,Unknown,6,,0,0,0,0,0,0
16750,23/03/2018,unkn,Unknown,Hajja,Midi,,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
16751,23/03/2018,16,Afternoon,Hudaydah,Al-Jirahi,,Truck carrying woods,Civilian,Vehicle/Buss,1,,2,0,0,1,0,0
16752,23/03/2018,18,Evening,Hudaydah,Al-Hali,,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16753,23/03/2018,18,Evening,Hudaydah,Al-Mina,,Naval base,Military_Security_Target,Military site,1,,0,0,0,0,0,0
16754,23/03/2018,18,Evening,Hudaydah,Al-Tuhayat,,Civilian's vehicle,Civilian,Vehicle/Buss,1,,2,0,0,0,0,0
16755,23/03/2018,22,Night,Hudaydah,Al-Tuhayat,Al Fazah coast,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16756,23/03/2018,unkn,Unknown,Hudaydah,,,Two booby-trapped boats,Military_Security_Target,Other,2,,0,0,0,0,0,0
16757,23/03/2018,18,Evening,Jawf,Al-Maslub,,Unknown,Unknown,Unknown,6,,0,0,0,0,0,0
16758,23/03/2018,18,Evening,Lahj,Al-Qabbaytah,Karish,School,Educational_Facility,School,2,,0,0,0,0,0,0
16759,23/03/2018,21,Evening,Lahj,Al-Qabbaytah,Hamalah,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
16760,23/03/2018,9,Morning,Marib,Sirwah,,Houses,Civilian,Residential area,1,,0,0,0,0,0,0
16761,23/03/2018,21,Evening,Saada,Kitaf Wa Al-Boqe'e,Taybah Al Ism,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16762,23/03/2018,20,Evening,Saada,Kitaf Wa Al-Boqe'e,Al Fara'a,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16763,23/03/2018,unkn,Unknown,Hudaydah,Al-Jirahi,,Civilian's house,Civilian,Residential area,Unkn,,1,0,0,2,0,0
16764,24/03/2018,unkn,Unknown,Bayda,Al-Qurayshiyah,Sublah Al Jurm,Pro-Houthi forces' gathering,Military_Security_Target,Forces,4,,0,0,0,0,0,0
16765,24/03/2018,18,Evening,Hajja,Harad ,,Pro-Houthi forces' positions,Military_Security_Target,Forces,2,,0,0,0,0,0,0
16766,24/03/2018,18,Evening,Hajja,Midi,,Pro-Houthi forces' positions,Military_Security_Target,Forces,1,,0,0,0,0,0,0
16767,24/03/2018,9,Morning,Hudaydah,Bait Al-Faqih,Al Husayniyah,Civilian's farm,Economic_infrastructure,Farms,4,,5,0,0,0,0,0
16768,24/03/2018,13,Midday,Hudaydah,Bait Al-Faqih,Al Jah,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16769,24/03/2018,13,Midday,Saada,Razih,Burkan,Civilian’s car ,Civilian,Vehicle/Buss,2,,2,0,0,2,0,0
16770,24/03/2018,21,Evening,Saada,Razih,Al Qadd,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16771,24/03/2018,17,Afternoon,Saada,Majz,Takhyah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16772,24/03/2018,18,Evening,Jawf,Al-Maslub,,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16773,24/03/2018,21,Evening,Hudaydah,Zabid,Wadi Zabid,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16774,24/03/2018,13,Midday,Saada,Shada'a,,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16775,25/03/2018,11,Midday,Saada,Baqim,Sha'eer mountain,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16776,25/03/2018,unkn,Unknown,Lahj,Al-Qabbaytah,Between Al-Shurayjah and Karish areas,Military vehicles,Military_Security_Target,Moving Target (weapons/fighters),unkn,,0,0,0,0,0,0
16777,25/03/2018,unkn,Unknown,Lahj,Al-Qabbaytah,Between Al-Shurayjah and Karish areas,Pro-Houthi forces' positions,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16778,25/03/2018,unkn,Unknown,Saada,Razih,Ghimar,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16779,25/03/2018,unkn,Unknown,Sanaa,Nihm,Jabal Yam,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16780,25/03/2018,unkn,Unknown,Sanaa,Nihm,Al Bayadh,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16781,25/03/2018,unkn,Unknown,Sanaa,Nihm,Jibal Aydah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16782,25/03/2018,unkn,Unknown,Sanaa,Nihm,Jabal Al Munsaa,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16783,26/03/2018,24,Night,Sanaa,Hamdan,Al Gharzah,Residential area,Civilian,Residential area,3,,0,0,0,0,0,0
16784,26/03/2018,unkn,Unknown,Sanaa,Nihm,,Pro-Houthi forces' positions,Military_Security_Target,Forces,3,,0,0,0,0,0,0
16785,26/03/2018,24,Night,Amran,Harf Sufyan,Al Amashiyah,Civilians' farms,Economic_infrastructure,Farms,2,,0,0,0,0,0,0
16786,26/03/2018,unkn,Unknown,Hajja,Harad ,,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
16787,26/03/2018,unkn,Unknown,Hajja,Midi,,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
16788,26/03/2018,16,Afternoon,Hudaydah,Zabid,,Civilians' farms,Economic_infrastructure,Farms,2,,0,0,0,0,0,0
16789,26/03/2018,16,Afternoon,Hudaydah,Bait Al-Faqih,Al Husayniyah,Civilians' farms,Economic_infrastructure,Farms,2,,0,0,0,0,0,0
16790,26/03/2018,21,Evening,Mahwit,Al-Khabt,The east of Al Amariyah,Residential area,Civilian,Residential area,1,,0,0,0,0,0,0
16791,26/03/2018,unkn,Unknown,Lahj,Al-Qabbaytah,Karish,Pro-Houthi forces' positions,Military_Security_Target,Forces,2,,0,0,0,0,0,0
16792,26/03/2018,unkn,Unknown,Saada,Al-Safra'a,Al Mihram,Pro-Houthi forces' positions,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16793,26/03/2018,unkn,Unknown,Saada,Sa'ada,,Republican Guard Camp,Military_Security_Target,Military site,1,,0,0,0,0,0,0
16794,26/03/2018,5,Early-morning,Saada,Sihar,Al Alsaifi ,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16795,26/03/2018,4,Early-morning,Saada,Majz,Ja'malah,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16796,26/03/2018,16,Afternoon,Saada,Majz,Wadi Al Jabir,Pro-Houthi leader’s house ,Political_Tribal,Figure,2,,1,0,0,3,1,2
16797,26/03/2018,19,Evening,Saada,Kitaf Wa Al-Boqe'e,Al Malil,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16798,26/03/2018,19,Evening,Saada,Kitaf Wa Al-Boqe'e,Mahjubah,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16799,26/03/2018,unkn,Unknown,Saada,Al-Dhaher,,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16800,26/03/2018,16,Afternoon,Saada,Al-Dhaher,Ghafirah,Farm,Economic_infrastructure,Farms,1,,3,0,0,0,0,0
16801,26/03/2018,unkn,Unknown,Saada,Al-Safra'a,Al Ammar,Farms,Economic_infrastructure,Farms,unkn,,0,0,0,0,0,0
16802,27/03/2018,8,Morning,Saada,Sa'ada,Al Sama’ mountain,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16803,27/03/2018,6,Morning,Saada,Razih,Ghimar ,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
16804,27/03/2018,18,Evening,Hudaydah,Zabid,,Farm,Economic_infrastructure,Farms,1,,0,0,0,0,0,0
16805,27/03/2018,21,Evening,Hudaydah,Al-Tuhayat,,Civilian's farm,Economic_infrastructure,Farms,2,,0,0,0,0,0,0
16806,27/03/2018,21,Evening,Saada,Monabbih,Al Ash Sheikh,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16807,27/03/2018,21,Evening,Saada,Monabbih,Al Moqne'e,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16808,27/03/2018,21,Evening,Saada,Razih,Al Hajlah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16809,27/03/2018,23,Night,Saada,Monabbih,Al Doshah,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16810,27/03/2018,23,Night,Saada,Monabbih,Al Omar,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16811,27/03/2018,18,Evening,Bayda,Nati',,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16812,27/03/2018,unkn,Unknown,Hajja,Harad ,,Pro-Houthi forces' positions,Military_Security_Target,Forces,9,,0,0,0,0,0,0
16813,27/03/2018,unkn,Unknown,Hajja,Midi,,Pro-Houthi forces' positions,Military_Security_Target,Forces,9,,0,0,0,0,0,0
16814,27/03/2018,unkn,Unknown,Taiz,Khadir,Al Sahi junction,Pro-Houthi forces' positions,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16815,27/03/2018,unkn,Unknown,Taiz,Khadir,Al Jarboub,Pro-Houthi forces' positions,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16816,27/03/2018,unkn,Unknown,Taiz,Maqbanah,Maqbanah junction,Pro-Houthi forces,Military_Security_Target,Forces,3,,0,0,0,0,0,0
16817,28/03/2018,8,Morning,Saada,Al-Safra'a,Mudhab,Sana'a - Sa'ada road,Infrastructure,Transport,3,,0,0,0,0,0,0
16818,28/03/2018,9,Morning,Marib,Sirwah,,Civilian's farm,Economic_infrastructure,Farms,1,,0,0,0,0,0,0
16819,28/03/2018,11,Midday,Jawf,Al-Maslub,,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16820,28/03/2018,14,Midday,Hudaydah,Bait Al-Faqih,Al Jah,Pro-Houthi forces' gatherings,Military_Security_Target,Forces,1,,0,0,0,0,0,0
16821,28/03/2018,unkn,Unknown,Hajja,Harad ,,Unknown,Unknown,Unknown,7,,0,0,0,0,0,0
16822,28/03/2018,unkn,Unknown,Hajja,Midi,,Unknown,Unknown,Unknown,7,,0,0,0,0,0,0
16823,28/03/2018,11,Night,Lahj,Al-Qabbaytah,Hamlah,Civilian's house,Civilian,Residential area,1,,0,0,0,0,0,0
16824,28/03/2018,unkn,Unknown,Saada,Monabbih,,Unknown,Unknown,Unknown,10,,0,0,0,0,0,0
16825,28/03/2018,18,Evening,Saada,Baqim, Sha’eer mountain and Mandabah ,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
16826,28/03/2018,18,Evening,Saada,Baqim, Sha’eer mountain and Mandabah ,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
16827,28/03/2018,17,Afternoon,Taiz,Hayfan,Al Mafalees,Pro-Houthi forces,Military_Security_Target,Forces,5,,0,0,0,0,0,0
16828,29/03/2018,5,Early-morning,Amran,Harf Sufyan,Al Amashiyah,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
16829,29/03/2018,unkn,Unknown,Dhamar,Ans,Qa' Al Haql,Pro-Houthi forces’ military training camp,Military_Security_Target,Military site,8,,0,0,0,0,0,0
16830,29/03/2018,18,Evening,Hajja,Harad ,Al Kadrah village,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16831,29/03/2018,8,Morning,Hudaydah,Al-Jirahi,The south of Al Jarrahi district.,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
16832,29/03/2018,12,Midday,Hudaydah,Bara'a,,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16833,29/03/2018,17,Afternoon,Hudaydah,Al-Sukhnah,,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16834,29/03/2018,9,Morning,Marib,Sirwah,,Civilians' houses,Civilian,Residential area,2,,0,0,0,0,0,0
16835,29/03/2018,9,Morning,Marib,Sirwah,,Civilians' farms,Economic_infrastructure,Farms,2,,0,0,0,0,0,0
16836,29/03/2018,17,Afternoon,Saada,Sa'ada,,Truck and number of cars,Civilian,Vehicle/Buss,1,,7,6,0,15,5,5
16837,29/03/2018,17,Afternoon,Saada,Sa'ada,,Agricultural Market,Civilian,Market place,5,,0,0,0,0,0,0
16838,29/03/2018,11,Midday,Saada,Monabbih,Al Al Sheikh,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16839,29/03/2018,21,Evening,Saada,Al-Safra'a,Nshour,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16840,29/03/2018,23,Night,Saada,Al-Safra'a,Zur Wadi’ah ,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16841,29/03/2018,23,Night,Saada,Sihar,Al Azqoul,Water pump,Economic_infrastructure,Water & electricity,1,,0,0,0,0,0,0
16842,29/03/2018,23,Night,Saada,Haydan,Tallan,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
16843,30/03/2018,unkn,Unknown,Sanaa,Nihm,,Pro-Houthi forces’ reinforcements,Military_Security_Target,Moving Target (weapons/fighters),4,,0,0,0,0,0,0
16844,30/03/2018,unkn,Unknown,Hajja,Bani Qais Al-Toor,,Civilian's farms,Economic_infrastructure,Farms,4,,0,0,0,0,0,0
16845,30/03/2018,unkn,Unknown,Hajja,Bani Qais Al-Toor,,Civilian's properties,Civilian,Residential area,3,,0,0,0,0,0,0
16846,30/03/2018,unkn,Unknown,Hajja,Harad ,,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
16847,30/03/2018,unkn,Unknown,Hajja,Midi,,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
16848,30/03/2018,15,Afternoon,Hudaydah,Al-Jirahi,,Civilian's farms,Economic_infrastructure,Farms,2,,0,0,0,0,0,0
16849,30/03/2018,15,Afternoon,Hudaydah,Al-Zuhrah,,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16850,30/03/2018,15,Afternoon,Hudaydah,Al-Qanawis,,Unknown,Unknown,Unknown,7,,0,0,0,0,0,0
16851,30/03/2018,16,Afternoon,Hudaydah,Al-Tuhayat,,Civilian’s farm,Economic_infrastructure,Farms,2,,1,0,0,0,0,0
16852,30/03/2018,10,Midday,Saada,Al-Dhaher,Ghafirah,Civilian's house,Civilian,Residential area,1,,3,1,1,0,0,0
16853,30/03/2018,23,Night,Saada,Sa'ada,Al Maqash,Civilian's house,Civilian,Residential area,1,,1,1,0,0,0,0
16854,30/03/2018,13,Midday,Saada,Haydan,Tallan,Unknown,Unknown,Unknown,1,,1,0,0,0,0,0
16855,30/03/2018,16,Afternoon,Saada,Baqim,Al Masahif,Civilians' properties,Civilian,Residential area,6,,0,0,0,6,0,2
16856,30/03/2018,19,Evening,Saada,Razih,Swar Al Asfal,Civilian's properties,Civilian,Residential area,1,,0,0,0,1,0,1
16857,30/03/2018,19,Evening,Saada,Razih,Al Qadd,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16858,30/03/2018,10,Midday,Saada,Sihar,Al Ashah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16859,30/03/2018,17,Afternoon,Saada,Kitaf Wa Al-Boqe'e,Al Soh,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16860,30/03/2018,10,Midday,Taiz,,The south of the western coast,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16861,31/03/2018,unkn,Unknown,Bayda,Al-Maljim,Fadahah,Pro-Houthi forces' positions,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16862,31/03/2018,unkn,Unknown,Bayda,Al-Maljim,Fadahah,Pro-Houthi forces' rainforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,,0,0,0,0,0,0
16863,31/03/2018,18,Evening,Hajja,Abs,Al Jar,Al Jar farms,Economic_infrastructure,Farms,14,,0,0,0,0,0,0
16864,31/03/2018,unkn,Unknown,Hajja,Harad ,Harad customs,Pro-Houthi forces,Military_Security_Target,Forces,18,,0,0,0,0,0,0
16865,31/03/2018,24,Night,Hajja,Abs,Al Jar,Al Jar farms,Economic_infrastructure,Farms,unkn,,0,0,0,0,0,0
16866,31/03/2018,2,Early-morning,Hudaydah,Hays,,Residential area,Civilian,Residential area,3,,0,0,0,0,0,0
16867,31/03/2018,10,Midday,Hudaydah,Al-Tuhayat,,Farm,Economic_infrastructure,Farms,1,,0,0,0,0,0,0
16868,31/03/2018,15,Afternoon,Lahj,Al-Qabbaytah,Hamalah,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
16869,31/03/2018,13,Midday,Saada,Al-Dhaher,Al Habeel,Unknown,Unknown,Unknown,1,,1,0,1,1,0,1
16870,31/03/2018,12,Midday,Saada,Haydan,Marran,Unknown,Unknown,Unknown,2,,0,0,0,2,0,0
16871,31/03/2018,17,Afternoon,Saada,Baqim,The main road,Main road,Infrastructure,Transport,2,,0,0,0,0,0,0
16872,31/03/2018,9,Morning,Marib,Sirwah,,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16873,31/03/2018,13,Midday,Hudaydah,Al-Jirahi,,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16874,01/04/2018,4,Early-Morning,Saada,Al-Safra'a,Al Ammar,Pro-Houthi forces,Military_Security_Target,Forces,1,,0,0,0,0,0,0
16875,01/04/2018,unkn,Early-Morning,Bayda,Al-Bayda,,Central Security Camp,Military_Security_Target,Military site,5,,0,0,0,0,0,0
16876,01/04/2018,13,Midday,Ibb,Al-Sabrah,,Al-Hamazat military camp,Military_Security_Target,Military site,3,,0,0,0,0,0,0
16877,01/04/2018,unkn,Unknown,Ibb,Al-Sabrah,Najd Al Jama’e,Roundabout,Infrastructure,Transport,2,,0,0,0,0,0,0
16878,01/04/2018,unkn,Unknown,Saada,Haydan,Marran,Pro-Houthi forces' reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,,0,0,0,0,0,0
16879,01/04/2018,unkn,Unknown,Saada,Haydan,Kawkaban,Pro-Houthi forces' reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,,0,0,0,0,0,0
16880,01/04/2018,13,Midday,Ibb,Al-Sabrah,Wadi Al Asmain village,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
16881,01/04/2018,14,Midday,Saada,Monabbih,Al Ash Sheikh,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16882,02/04/2018,unkn,Midday,Marib,Sirwah,,Pro-Houthi forces' positions,Military_Security_Target,Forces,3,,0,0,0,0,0,0
16883,02/04/2018,10,Midday,Hudaydah,Al-Hali,,IDPs camp,Civilian,IDPs camp,2,,14,4,7,12,4,4
16884,02/04/2018,unkn,Midday,Hudaydah,Jabal Ras,Al Fwahah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16885,02/04/2018,unkn,Unknown,Marib,Sirwah,,Civilian's houses,Civilian,Residential area,2,,0,0,0,0,0,0
16886,02/04/2018,unkn,Unknown,Marib,Sirwah,,Civilian's farms,Economic_infrastructure,Farms,1,,0,0,0,0,0,0
16887,02/04/2018,unkn,Unknown,Hajja,Harad ,,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
16888,02/04/2018,unkn,Unknown,Hajja,Midi,,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
16889,02/04/2018,24,Night,Saada,Sihar,Al Azqoul,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16890,03/04/2018,unkn,Unknown,Sanaa,Nihm,,Pro-Houthi forces' reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,,0,0,0,0,0,0
16891,03/04/2018,unkn,Unknown,Jawf,Al-Maslub,,Pro-Houthi forces' reinforcements,Military_Security_Target,Moving Target (weapons/fighters),unkn,,0,0,0,0,0,0
16892,03/04/2018,9,Morning,Saada,Monabbih,Al Doshah,Civilian's house,Civilian,Residential area,1,,2,2,0,4,0,2
16893,03/04/2018,unkn,Unknown,Hajja,Harad ,,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
16894,03/04/2018,unkn,Unknown,Hajja,Midi,,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
16895,03/04/2018,9,Morning,Hudaydah,Al-Hali,Al Jabbanah,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
16896,03/04/2018,17,Afternoon,Hudaydah,Hays,,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16897,03/04/2018,unkn,Unknown,Hudaydah,Al-Jirahi,,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16898,03/04/2018,20,Evening,Jawf,Al-Ghayl,Al Saqiyah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16899,03/04/2018,4,Early-Morning,Saada,Sihar,Al Azqoul,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16900,03/04/2018,17,Afternoon,Hajja,Midi,The north of Midi desert,Anti-Houtih groups,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16901,03/04/2018,12,Midday,Hudaydah,Al-Mina,,Naval base,Military_Security_Target,Military site,1,,0,0,0,0,0,0
16902,03/04/2018,12,Midday,Hudaydah,Jabal Ras,,Al Mubariz market,Civilian,Market place,1,,0,0,0,0,0,0
16903,04/04/2018,11,Night,Capital,Al-Sab'ein,Al Rayan hills,Al Rayan hills,Unknown,Unknown,5,,0,0,0,0,0,0
16904,04/04/2018,5,Early-Morning,Amran,Harf Sufyan,Al Amasiyah,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16905,04/04/2018,unkn,Unknown,Hajja,Harad ,,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
16906,04/04/2018,unkn,Unknown,Hajja,Midi,,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
16907,04/04/2018,1,Early-Morning,Hudaydah,Al-Hali,,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16908,04/04/2018,21,Evening,Hudaydah,Al-Tuhayat,,Farm,Economic_Infrastructure,Farms,2,,2,0,0,1,0,0
16909,04/04/2018,1,Early-Morning,Saada,Majz,Al Ja'malah,Civilians' houses,Civilian,Residential area,3,,0,0,0,0,0,0
16910,04/04/2018,5,Early-Morning,Saada,Al-Safra'a,Mudhab,Residential area,Civilian,Residential area,2,,0,0,0,0,0,0
16911,04/04/2018,19,Evening,Saada,Razih,Sha'ban,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16912,04/04/2018,19,Evening,Saada,Haydan,Al Hakmi,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16913,04/04/2018,unkn,Unknown,Marib,Mahalih,Qanyah ,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
16914,05/04/2018,11,Midday,Capital,Bani Al-Harith,Al Rahabah,Sana'a airport,Infrastructure,Transport,8,,0,0,0,0,0,0
16915,05/04/2018,unkn,Unknown,Hajja,Midi,,Pro-Houthi forces,Military_Security_Target,Forces,15,,0,0,0,0,0,0
16916,05/04/2018,15,Afternoon,Hudaydah,Al-Qanawis,,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
16917,05/04/2018,18,Evening,Hudaydah,Hays,,Residential area,Civilian,Residential area,2,,0,0,0,0,0,0
16918,05/04/2018,22,Night,Saada,Sihar,Wadi Olaf ,Unknown,Unknown,Unknown,7,,0,0,0,0,0,0
16919,05/04/2018,17,Afternoon,Saada,Baqim,,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16920,05/04/2018,15,Afternoon,Saada,Haydan,Juma’ah Bani Fadhil ,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16921,05/04/2018,18,Evening,Jawf,Khab Wa Al-Sha'af,Al Jawf desert,Military vehicle belonging to anti-Houthi groups,Military_Security_Target,Moving Target (weapons/fighters),1,,0,0,0,0,0,0
16922,06/04/2018,16,Afternoon,Amran,Harf Sufyan,,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
16923,06/04/2018,1,Early-Morning,Bayda,Al-Sawadiyah,,The main gate of Al Sawadiyah prison,Infrastructure,Gov. Compounds,1,,0,0,0,0,0,0
16924,06/04/2018,unkn,Unknown,Bayda,Al-Sawadiyah,,Office of finance,Infrastructure,Gov. Compounds,1,,0,0,0,0,0,0
16925,06/04/2018,unkn,Unknown,Hajja,Harad ,,Unknown,Unknown,Unknown,7,,0,0,0,0,0,0
16926,06/04/2018,unkn,Unknown,Hajja,Midi,,Unknown,Unknown,Unknown,6,,0,0,0,0,0,0
16927,06/04/2018,16,Afternoon,Hudaydah,Al-Tuhayat,Al Swayq,Civilian's farm,Economic_Infrastructure,Farms,2,,2,0,0,4,0,0
16928,06/04/2018,4,Early-Morning,Jawf,Al-Maton,,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
16929,06/04/2018,unkn,Unknown,Marib,Mahalih,Masoudah mountain,Pro-Houthi forces' positions,Military_Security_Target,Forces,1,,0,0,0,0,0,0
16930,06/04/2018,1,Early-Morning,Saada,Sihar,Wadi Olaf ,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16931,06/04/2018,19,Evening,Saada,Razih, Ghimar,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16932,06/04/2018,21,Evening,Saada,Razih,Al Ali,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16933,07/04/2018,3,Early-Morning,Hudaydah,Zabid,Wadi Zabid,Civilian's farm,Economic_infrastructure,Farms,1,,0,0,0,0,0,0
16934,07/04/2018,6,Morning,Hudaydah,Al-Khawkhah,The east of Al Qatabah,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
16935,07/04/2018,4,Early-Morning,Saada,Sa'ada,Sa’ada – Sana’a road,Sa’ada – Sana’a road,Infrastructure,Transport,1,,0,0,0,0,0,0
16936,07/04/2018,5,Early-Morning,Saada,Sa'ada,Sinarah mountain,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16937,07/04/2018,5,Early-Morning,Saada,Sihar,Bani Mua’dh ,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
16938,07/04/2018,1,Early-Morning,Amran,Harf Sufyan,,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
16939,07/04/2018,unkn,Unknown,Hajja,Harad ,,Unknown,Unknown,Unknown,12,,0,0,0,0,0,0
